total_return,final_value,mdd,sharpe,buys,sells,trades,time_in_market,days_in_market,short_ma,long_ma
435.415554329106,267707.777164553,-62.245009161548225,0.6039378081245655,11,11,22,60.68444090728213,1525,11,163
436.006296901598,268003.148450799,-62.245009161548225,0.6041840067871651,11,11,22,60.724233983286915,1526,11,164
391.82391523897076,245911.9576194854,-62.245009161548225,0.5890895919707088,9,9,18,55.51134102666136,1395,11,165
451.5496206331872,275774.8103165936,-62.24500916154824,0.6153907369700635,9,9,18,55.59092717867091,1397,11,166
456.5375125987801,278268.75629939005,-62.087078600062384,0.6174575254309395,9,9,18,55.630720254675694,1398,11,167
472.5968897944673,286298.4448972337,-62.087078600062384,0.6240157256671272,8,8,16,55.67051333068046,1399,11,168
466.83085481631804,283415.427408159,-62.087078600062384,0.6216926332932128,8,8,16,55.630720254675694,1398,11,169
470.6835609192214,285341.7804596107,-62.087078600062384,0.6232486320812484,8,8,16,55.67051333068046,1399,11,170
471.1607189795166,285580.3594897583,-62.087078600062384,0.6233819980043056,8,8,16,55.750099482690004,1401,11,171
467.96604513349,283983.022566745,-62.087078600062384,0.6219798432789808,8,8,16,55.829685634699565,1403,11,172
425.9093572984071,262954.67864920356,-62.08707860006237,0.6045092500240424,9,9,18,55.78989255869479,1402,11,173
448.97112633937553,274485.56316968775,-62.08707860006237,0.6142951786112127,9,9,18,55.869478710704335,1404,11,174
440.82796719609087,270413.9835980454,-62.08707860006237,0.6108242449430492,9,9,18,55.869478710704335,1404,11,175
459.38001666226296,279690.0083311315,-62.087078600062384,0.6184705461049681,9,9,18,55.829685634699565,1403,11,176
493.7164809035978,296858.2404517989,-62.087078600062384,0.6318581376501146,9,9,18,55.90927178670911,1405,11,177
486.57633282915083,293288.1664145754,-62.08707860006237,0.6291231710151132,9,9,18,55.869478710704335,1404,11,178
490.08437480189946,295042.1874009497,-62.08707860006236,0.6304755354163917,9,9,18,55.869478710704335,1404,11,179
493.98843715400835,296994.21857700415,-63.252551067276265,0.6315950732277618,11,11,22,56.06844409072821,1409,11,180
522.9183580867225,311459.1790433612,-63.252551067276265,0.6423758280826596,9,9,18,56.14803024273777,1411,11,181
524.5561936900901,312278.09684504505,-63.252551067276265,0.6429767554465686,8,8,16,56.18782331874254,1412,11,182
560.0418487573403,330020.9243786701,-63.25255106727627,0.6555579429590939,8,8,16,56.18782331874254,1412,11,183
602.324974533098,351162.487266549,-63.25255106727627,0.6695864423070912,9,9,18,56.30720254675686,1415,11,184
585.3114074562764,342655.7037281382,-63.25255106727627,0.6640137200644067,8,8,16,56.30720254675686,1415,11,185
558.9853835693976,329492.69178469887,-63.25255106727627,0.6548696130724565,7,7,14,56.34699562276164,1416,11,186
504.2746865701856,302137.3432850928,-63.252551067276286,0.6354266147137331,7,7,14,56.34699562276164,1416,11,187
494.5468830558339,297273.441527917,-63.252551067276286,0.6317246953052785,7,7,14,56.30720254675686,1415,11,188
450.6978975698287,275348.94878491433,-63.252551067276286,0.6139695435075634,7,7,14,56.34699562276164,1416,11,189
450.6978975698287,275348.94878491433,-63.252551067276286,0.6139695435075634,7,7,14,56.34699562276164,1416,11,190
461.33656683835073,280668.28341917536,-63.252551067276286,0.6183260146475049,7,7,14,56.38678869876641,1417,11,191
461.33656683835073,280668.28341917536,-63.252551067276286,0.6183260146475049,7,7,14,56.38678869876641,1417,11,192
460.8347066944983,280417.35334724915,-63.252551067276286,0.6181215876664583,7,7,14,56.34699562276164,1416,11,193
450.0562922460614,275028.1461230307,-63.252551067276286,0.6136695382643013,7,7,14,56.38678869876641,1417,11,194
482.2603912618109,291130.19563090545,-62.08707860006237,0.6264941891764648,7,7,14,56.426581774771186,1418,11,195
477.03538067257733,288517.69033628865,-62.0870786000624,0.6244681845458164,7,7,14,56.34699562276164,1416,11,196
477.03538067257733,288517.69033628865,-62.0870786000624,0.6244681845458164,7,7,14,56.34699562276164,1416,11,197
469.226581425199,284613.2907125995,-62.087078600062384,0.6213650534932756,7,7,14,56.30720254675686,1415,11,198
469.226581425199,284613.2907125995,-62.087078600062384,0.6213650534932756,7,7,14,56.30720254675686,1415,11,199
545.9231308596695,322961.56542983477,-62.087078600062384,0.6504426040469686,7,7,14,56.26740947075209,1414,11,200
545.9231308596695,322961.56542983477,-62.087078600062384,0.6504426040469686,7,7,14,56.26740947075209,1414,11,201
769.9897703023406,434994.8851511703,-62.087078600062384,0.7124903867708928,7,7,14,56.26740947075209,1414,11,202
786.1396695822552,443069.83479112765,-62.087078600062384,0.716664156863016,6,6,12,56.227616394747315,1413,11,203
786.1396695822552,443069.83479112765,-62.087078600062384,0.716664156863016,6,6,12,56.227616394747315,1413,11,204
846.6482591760297,473324.12958801485,-62.08707860006237,0.7317890891854157,6,6,12,56.18782331874254,1412,11,205
806.156156764162,453078.078382081,-62.08707860006237,0.7218279285917949,6,6,12,56.227616394747315,1413,11,206
806.156156764162,453078.078382081,-62.08707860006237,0.7218279285917949,6,6,12,56.227616394747315,1413,11,207
806.156156764162,453078.078382081,-62.08707860006237,0.7218279285917949,6,6,12,56.227616394747315,1413,11,208
707.5687427656056,403784.37138280284,-62.08707860006237,0.6952425053691114,6,6,12,56.30720254675686,1415,11,209
700.3864702010904,400193.2351005452,-62.08707860006237,0.6932345950351121,6,6,12,56.34699562276164,1416,11,210
698.8833741362284,399441.68706811423,-62.08707860006237,0.6928129063382747,6,6,12,56.38678869876641,1417,11,211
698.8833741362284,399441.68706811423,-62.08707860006237,0.6928129063382747,6,6,12,56.38678869876641,1417,11,212
698.8833741362284,399441.68706811423,-62.08707860006237,0.6928129063382747,6,6,12,56.38678869876641,1417,11,213
698.8833741362284,399441.68706811423,-62.08707860006237,0.6928129063382747,6,6,12,56.38678869876641,1417,11,214
743.4703750583221,421735.18752916105,-62.08707860006237,0.7049103748006772,6,6,12,56.38678869876641,1417,11,215
743.4703750583221,421735.18752916105,-62.08707860006237,0.7049103748006772,6,6,12,56.38678869876641,1417,11,216
695.2879857176662,397643.99285883305,-62.08707860006237,0.6915420328902387,6,6,12,56.426581774771186,1418,11,217
662.291629285053,381145.8146425265,-62.08707860006237,0.6821663962635981,6,6,12,56.38678869876641,1417,11,218
662.291629285053,381145.8146425265,-62.08707860006237,0.6821663962635981,6,6,12,56.38678869876641,1417,11,219
662.291629285053,381145.8146425265,-62.08707860006237,0.6821663962635981,6,6,12,56.38678869876641,1417,11,220
662.291629285053,381145.8146425265,-62.08707860006237,0.6821663962635981,6,6,12,56.38678869876641,1417,11,221
700.8464480500901,400423.22402504506,-62.087078600062384,0.6933546001797942,6,6,12,56.34699562276164,1416,11,222
694.718830349577,397359.4151747885,-62.087078600062384,0.6916289979944796,6,6,12,56.38678869876641,1417,11,223
694.718830349577,397359.4151747885,-62.087078600062384,0.6916289979944796,6,6,12,56.38678869876641,1417,11,224
722.2055474008355,411102.7737004178,-62.087078600062384,0.6991747035198344,6,6,12,56.426581774771186,1418,11,225
690.2694693361944,395134.7346680972,-62.08707860006237,0.6904757943188415,6,6,12,56.426581774771186,1418,11,226
690.2694693361944,395134.7346680972,-62.08707860006237,0.6904757943188415,6,6,12,56.426581774771186,1418,11,227
690.2694693361944,395134.7346680972,-62.08707860006237,0.6904757943188415,6,6,12,56.426581774771186,1418,11,228
650.2878568248099,375143.92841240496,-62.08707860006237,0.6787571845254031,6,6,12,56.50616792678073,1420,11,229
650.2878568248099,375143.92841240496,-62.08707860006237,0.6787571845254031,6,6,12,56.50616792678073,1420,11,230
650.2878568248099,375143.92841240496,-62.08707860006237,0.6787571845254031,6,6,12,56.50616792678073,1420,11,231
630.5141514424363,365257.0757212182,-62.08707860006237,0.6728120323294982,6,6,12,56.46637485077597,1419,11,232
630.5141514424363,365257.0757212182,-62.08707860006237,0.6728120323294982,6,6,12,56.46637485077597,1419,11,233
630.5141514424363,365257.0757212182,-62.08707860006237,0.6728120323294982,6,6,12,56.46637485077597,1419,11,234
655.075688730164,377537.844365082,-62.08707860006237,0.6801933886429985,6,6,12,56.54596100278552,1421,11,235
655.075688730164,377537.844365082,-62.08707860006237,0.6801933886429985,6,6,12,56.54596100278552,1421,11,236
651.7328355500684,375866.4177750342,-62.08707860006237,0.6791997493586442,6,6,12,56.50616792678073,1420,11,237
369.63575323459963,234817.87661729983,-68.68965943092705,0.5745122131119453,6,6,12,56.50616792678073,1420,11,238
364.13924385191336,232069.6219259567,-68.68965943092705,0.5719447194002387,6,6,12,56.54596100278552,1421,11,239
326.03252191973854,213016.26095986928,-68.68965943092708,0.5532100151502489,6,6,12,56.54596100278552,1421,11,240
326.03252191973854,213016.26095986928,-68.68965943092708,0.5532100151502489,6,6,12,56.54596100278552,1421,11,241
326.03252191973854,213016.26095986928,-68.68965943092708,0.5532100151502489,6,6,12,56.54596100278552,1421,11,242
353.9102027011543,226955.10135057714,-68.44824348637741,0.5669020237223329,6,6,12,56.54596100278552,1421,11,243
353.9102027011543,226955.10135057714,-68.44824348637741,0.5669020237223329,6,6,12,56.54596100278552,1421,11,244
351.0605927655942,225530.29638279713,-68.44824348637742,0.5655322477052644,6,6,12,56.585754078790295,1422,11,245
358.8028323236743,229401.41616183714,-68.44824348637742,0.5692236208079274,6,6,12,56.625547154795065,1423,11,246
363.4271860032536,231713.59300162678,-68.44824348637742,0.5714057819723133,6,6,12,56.585754078790295,1422,11,247
363.4271860032536,231713.59300162678,-68.44824348637742,0.5714057819723133,6,6,12,56.585754078790295,1422,11,248
378.79463127143833,239397.31563571916,-68.44824348637742,0.5784639159483475,6,6,12,56.625547154795065,1423,11,249
350.3433127422435,225171.65637112173,-68.44824348637742,0.5650830759668212,6,6,12,56.66534023079984,1424,11,250
346.392624062734,223196.312031367,-71.97683956562938,0.5676027319384305,62,63,125,64.18623159570235,1613,12,20
596.4347445826193,348217.37229130964,-71.2906421158121,0.6691162841270266,56,57,113,64.54436927974533,1622,12,21
973.4331647837166,536716.5823918583,-65.44435079313587,0.7704777950594937,49,50,99,64.5841623557501,1623,12,22
1547.0864769338323,823543.2384669161,-60.52779241859581,0.8691852516323424,49,50,99,64.82292081177874,1629,12,23
1320.9594477833948,710479.7238916974,-58.929170596919874,0.8346788987205951,48,49,97,64.82292081177874,1629,12,24
1977.6021667353386,1038801.0833676694,-57.16057775191494,0.9212184087102813,46,47,93,65.14126541981695,1637,12,25
1461.5401487918132,780770.0743959065,-56.31104968701733,0.8624936569336579,45,46,91,65.18105849582173,1638,12,26
1787.8648294515524,943932.4147257763,-50.36564326149988,0.9070907206839982,42,43,85,65.41981695185038,1644,12,27
1365.1667682520622,732583.3841260311,-51.42919457535918,0.8529684458444196,42,43,85,65.2208515718265,1639,12,28
1761.9395125418932,930969.7562709467,-52.29710182684742,0.9142800016490827,39,40,79,65.41981695185038,1644,12,29
2019.4492802722514,1059724.6401361257,-48.637899642621804,0.9493645708231818,36,37,73,65.30043772383605,1641,12,30
1900.8883748340565,1000444.1874170282,-50.05330252603177,0.9351371066498192,33,34,67,65.26064464783128,1640,12,31
1950.7632353922754,1025381.6176961377,-49.27855165000416,0.9386636505283176,33,34,67,65.41981695185038,1644,12,32
1469.1724777149216,784586.2388574608,-52.07250998514156,0.8741783879314304,34,35,69,65.30043772383605,1641,12,33
1244.667596373047,672333.7981865235,-57.66380434700922,0.8341292715464588,33,34,67,65.38002387584561,1643,12,34
1220.641744975139,660320.8724875695,-57.5825077483484,0.8293111058020401,34,35,69,65.57898925586947,1648,12,35
1146.8925405447383,623446.2702723691,-57.12684776719019,0.8159665393540626,33,34,67,65.5391961798647,1647,12,36
1100.3496805110547,600174.8402555274,-61.29674281408227,0.8065701984763148,36,37,73,65.77795463589335,1653,12,37
623.6751206254308,361837.5603127154,-67.60634352298099,0.6844976306876391,37,38,75,65.61878233187426,1649,12,38
817.2986090054239,458649.304502712,-63.59549038654345,0.7395359952907234,34,35,69,64.5841623557501,1623,12,39
728.450638624841,414225.3193124205,-64.601727031423,0.7178257682084093,34,35,69,64.54436927974533,1622,12,40
812.9660567746691,456483.0283873346,-66.1758522000114,0.7407937535586222,33,34,67,64.70354158376442,1626,12,41
770.0026084801974,435001.30424009875,-69.21492188054626,0.7293420848524459,32,33,65,64.7433346597692,1627,12,42
780.34175066839,440170.875334195,-68.54094256432826,0.7318938925308319,30,31,61,64.70354158376442,1626,12,43
601.7357653894569,350867.88269472844,-69.59717697681141,0.6773274242797687,30,31,61,64.82292081177874,1629,12,44
497.2755292911575,298637.76464557875,-71.65436362558201,0.6385435469739239,30,31,61,64.94230003979308,1632,12,45
392.30165579452415,246150.8278972621,-74.2236418263988,0.5925557320014027,30,31,61,64.9025069637883,1631,12,46
541.4029694058038,320701.4847029019,-69.15284696223353,0.6546637945082344,30,31,61,65.38002387584561,1643,12,47
667.1788046283893,383589.40231419465,-67.8054911163422,0.6970590457553528,30,31,61,65.26064464783128,1640,12,48
678.7674591658123,389383.7295829062,-69.56888877504613,0.7006062692416027,29,30,59,65.49940310385993,1646,12,49
590.8556990337848,345427.84951689246,-70.01366108002026,0.6724273631228653,29,30,59,65.73816155988858,1652,12,50
627.0106724463749,363505.33622318745,-69.43784810662028,0.6846015469846293,29,30,59,65.77795463589335,1653,12,51
673.5446721163237,386772.33605816186,-69.82404459310952,0.7000367582882212,30,31,61,65.73816155988858,1652,12,52
766.3208976424194,433160.4488212097,-68.05033915119415,0.7266836459648488,29,30,59,65.73816155988858,1652,12,53
721.0475496194796,410523.7748097398,-67.03086314261907,0.7129955604409349,28,29,57,65.77795463589335,1653,12,54
675.4203118420851,387710.15592104255,-64.82723025516849,0.6991340806783295,28,29,57,65.97692001591723,1658,12,55
657.2424825785255,378621.2412892628,-64.82723025516847,0.6935352931032805,29,30,59,65.93712693991246,1657,12,56
598.1625720149176,349081.2860074588,-63.496077131660385,0.6736753246182334,29,30,59,66.01671309192201,1659,12,57
587.3340176295864,343667.00881479314,-59.22509118101458,0.6693191733487284,28,29,57,66.21567847194588,1664,12,58
529.593121679206,314796.56083960296,-64.03656145587408,0.6482916817704563,28,29,57,66.3350576999602,1667,12,59
499.5135619435667,299756.78097178333,-64.13698058969538,0.6358778094225398,29,30,59,66.57381615598887,1673,12,60
429.175256946663,264587.6284733315,-66.24622874047733,0.6066342912908765,28,29,57,66.69319538400318,1676,12,61
434.35628619449994,267178.14309724997,-66.57524474802644,0.6088376655764681,28,29,57,66.8125746120175,1679,12,62
518.7195696430521,309359.78482152603,-69.99337405599229,0.643582177984367,27,28,55,67.01153999204138,1684,12,63
510.30946248666896,305154.7312433345,-69.6118644525444,0.6403462248838097,27,28,55,67.17071229606049,1688,12,64
517.8086376078866,308904.3188039433,-69.3365130483105,0.6431684094039348,27,28,55,67.21050537206527,1689,12,65
510.74034449325023,305370.1722466251,-68.33487398026813,0.6404251507194905,24,25,49,67.32988460007958,1692,12,66
621.793953932328,360896.976966164,-65.69452025634584,0.6789784598835832,24,25,49,67.40947075208913,1694,12,67
603.0359430777767,351517.9715388883,-61.92018474515473,0.6727437052458557,24,25,49,67.4492638280939,1695,12,68
740.2639771934108,420131.9885967054,-54.33105186679021,0.714684467377051,23,24,47,67.48905690409869,1696,12,69
824.8084273738009,462404.21368690045,-49.371092992325785,0.7370773854742955,24,25,49,67.4492638280939,1695,12,70
811.4390016548821,455719.50082744105,-51.32501255827027,0.7322222710930372,23,24,47,67.64822920811778,1700,12,71
673.9844384682092,386992.2192341046,-54.167967951749475,0.6935474507027155,22,23,45,67.88698766414643,1706,12,72
743.9496423818166,421974.8211909083,-48.675372476925524,0.7134828241711874,21,22,43,67.92678074015122,1707,12,73
676.0648772884996,388032.4386442498,-48.675372476925475,0.6935334552814163,21,22,43,67.92678074015122,1707,12,74
553.797395042322,326898.697521161,-52.37457339999253,0.6529105317038055,20,21,41,68.16553919617986,1713,12,75
535.6535737084253,317826.78685421264,-49.98578766678758,0.6452333303187916,21,22,43,68.32471150019896,1717,12,76
544.0896753313883,322044.8376656941,-50.68822857259667,0.6483034637378315,21,22,43,68.4440907282133,1720,12,77
589.1689766925527,344584.4883462764,-50.016943005243064,0.6634097167861761,20,21,41,68.60326303223239,1724,12,78
536.5175734940091,318258.78674700455,-48.79887084167625,0.6450562130677223,19,20,39,68.80222841225627,1729,12,79
640.0582331953166,370029.1165976583,-46.82893189486494,0.6780478585541051,19,20,39,68.88181456426582,1731,12,80
687.2069365310142,393603.4682655071,-46.82893189486497,0.6916669089748557,18,19,37,69.00119379228015,1734,12,81
698.451786722793,399225.8933613965,-46.64938986166368,0.6946900235053372,18,19,37,69.00119379228015,1734,12,82
667.8573393153814,383928.66965769074,-46.92282826566503,0.6859393967311037,18,19,37,69.00119379228015,1734,12,83
650.4632600495707,375231.63002478535,-46.751106817508386,0.6805972225314875,18,19,37,69.04098686828492,1735,12,84
515.1307579638092,307565.3789819046,-48.13653575325255,0.6342021647278118,18,19,37,69.23995224830878,1740,12,85
528.6994346208028,314349.7173104014,-48.13653575325255,0.6390705868145412,18,19,37,69.35933147632312,1743,12,86
468.16798023991487,284083.9901199574,-48.352578878568245,0.6165274045366687,18,19,37,69.39912455232789,1744,12,87
570.5767368115056,335288.3684057528,-48.352578878568245,0.6533839482427706,18,19,37,69.51850378034223,1747,12,88
594.0246427069344,347012.3213534672,-50.48808446370937,0.6607351284377031,18,19,37,69.51850378034223,1747,12,89
579.9921774659703,339996.0887329851,-50.404385629951335,0.6555033467826278,18,19,37,69.63788300835655,1750,12,90
567.1666061813103,333583.3030906551,-50.40438562995132,0.6507913842681518,18,19,37,69.95622761639476,1758,12,91
512.659737555403,306329.8687777015,-51.131169613419736,0.6317824892880005,18,19,37,69.99602069239953,1759,12,92
485.9241226869637,292962.0613434818,-53.74316609789959,0.6220054794736651,18,19,37,70.0358137684043,1760,12,93
488.94078722647674,294470.39361323835,-53.743166097899596,0.6231048300394528,18,19,37,70.11539992041385,1762,12,94
494.6986223722506,297349.3111861253,-52.660829224447994,0.6254175511679175,19,20,39,70.31436530043771,1767,12,95
474.2099457957178,287104.9728978589,-53.768545561402306,0.6176367812224003,20,21,41,70.27457222443296,1766,12,96
446.97350003332843,273486.7500166642,-53.768545561402306,0.6063520310508713,19,20,39,70.47353760445682,1771,12,97
486.26219147087176,293131.0957354359,-50.81715589480348,0.621800258963604,19,20,39,70.55312375646638,1773,12,98
601.5161017847227,350758.0508923613,-48.346723434002634,0.6612403557016086,19,19,38,70.59291683247115,1774,12,99
641.0449180002996,370522.4590001498,-48.346723434002634,0.6731858160080275,19,19,38,70.71229606048549,1777,12,100
766.8659353709608,433432.96768548037,-48.34672343400267,0.7073775151132334,17,17,34,70.95105451651412,1783,12,101
811.8044218982204,455902.2109491102,-48.346723434002634,0.7180518760022464,17,17,34,71.07043374452844,1786,12,102
323.1728990386611,211586.44951933058,-50.61506771883755,0.5551014088768916,16,16,32,57.42140867489057,1443,12,103
322.11125022103266,211055.62511051632,-50.61506771883754,0.554501533727992,16,16,32,57.46120175089534,1444,12,104
428.80882075134303,264404.4103756715,-49.69165086311403,0.605867105535008,16,16,32,57.62037405491445,1448,12,105
437.7986901508755,268899.34507543774,-50.02658505480664,0.6097676912506232,16,16,32,57.62037405491445,1448,12,106
445.2622455036268,272631.1227518134,-51.435217863286944,0.6131554616825096,16,16,32,57.580580978909666,1447,12,107
463.2350374660392,281617.5187330196,-51.43521786328693,0.6206696584242732,16,16,32,57.699960206924,1450,12,108
463.1135496383281,281556.774819164,-52.601116607829546,0.6208006772458664,17,17,34,57.62037405491445,1448,12,109
578.6755419673362,339337.7709836681,-48.136535753252545,0.664808401204707,15,15,30,57.699960206924,1450,12,110
618.9687285451785,359484.3642725893,-48.136535753252545,0.67807228631516,15,15,30,57.739753282928774,1451,12,111
602.4320131091471,351216.00655457354,-48.13653575325256,0.6737853823070754,14,14,28,57.66016713091921,1449,12,112
660.3232006982088,380161.6003491044,-48.136535753252545,0.6917589260548739,14,14,28,57.8591325109431,1454,12,113
664.828458522566,382414.229261283,-48.13653575325256,0.6929898295972932,14,14,28,57.978511738957415,1457,12,114
660.0110195374547,380005.50976872735,-48.13653575325256,0.6915313599430615,13,13,26,58.01830481496219,1458,12,115
613.8627600532723,356931.3800266361,-48.13653575325256,0.676835081010346,13,13,26,57.978511738957415,1457,12,116
583.6797573886815,341839.87869434076,-49.21829266898583,0.6664463070013976,13,13,26,58.01830481496219,1458,12,117
613.8322074418336,356916.1037209168,-48.91084708812167,0.67634266084182,13,13,26,58.09789096697175,1460,12,118
620.4734924842473,360236.7462421237,-48.91084708812172,0.6785036087148517,13,13,26,58.1774771189813,1462,12,119
596.8725490133573,348436.2745066787,-48.13653575325256,0.6705859910331277,13,13,26,58.1774771189813,1462,12,120
622.6675670279838,361333.7835139919,-48.13653575325256,0.6789774407938753,13,13,26,58.21727019498607,1463,12,121
645.1279518974567,372563.97594872833,-48.9334636803029,0.6857022188065545,12,12,24,58.25706327099085,1464,12,122
512.3827204013045,306191.36020065227,-48.93346368030293,0.6388069535546637,12,12,24,58.45602865101473,1469,12,123
529.4093338605484,314704.66693027416,-49.15954423869021,0.645219623972643,12,12,24,58.45602865101473,1469,12,124
495.7812869414879,297890.64347074396,-49.15954423869023,0.6327342859844178,12,12,24,58.37644249900518,1467,12,125
546.4486612564273,323224.33062821365,-49.159544238690266,0.6514765067482999,12,12,24,58.495821727019504,1470,12,126
522.4526283591658,311226.31417958287,-49.15954423869018,0.6426378346291736,12,12,24,58.57540787902905,1472,12,127
418.38602613454145,259193.01306727075,-49.159544238690266,0.6000925909871904,13,13,26,58.61520095503382,1473,12,128
418.38602613454145,259193.01306727075,-49.159544238690266,0.6000925909871904,13,13,26,58.61520095503382,1473,12,129
405.4982906042415,252749.14530212077,-49.15954423869024,0.5939724204814439,13,13,26,58.694787107043375,1475,12,130
411.1130017363512,255556.5008681756,-49.1595442386903,0.5964329610824091,13,13,26,58.853959411062476,1479,12,131
397.76636115043146,248883.18057521572,-50.12309235983232,0.5903474287028249,13,13,26,58.814166335057706,1478,12,132
424.55580143346464,262277.9007167323,-48.26474583743404,0.6022278127330685,13,13,26,58.93354556307202,1481,12,133
413.7638757774277,256881.93788871384,-48.264745837434056,0.597425448400195,13,13,26,58.9733386390768,1482,12,134
442.88208434190733,271441.04217095365,-48.264745837434006,0.6102386655484039,13,13,26,59.01313171508158,1483,12,135
453.5127383324275,276756.3691662137,-48.264745837434035,0.6145519784327074,15,15,30,59.212097095105456,1488,12,136
446.5382516483089,273269.1258241545,-48.26474583743403,0.611067611030007,13,13,26,59.610027855153206,1498,12,137
424.3398051981073,262169.90259905363,-50.31084220953799,0.6012294842374533,12,12,24,59.76920015917231,1502,12,138
454.3222810114808,277161.1405057404,-50.31084220953797,0.6138095397046489,12,12,24,59.888579387186624,1505,12,139
466.7951055028548,283397.5527514274,-50.31084220953802,0.6188877852673053,12,12,24,59.968165539196185,1507,12,140
522.3928206484507,311196.4103242253,-50.310842209537995,0.6403489853098392,13,13,26,59.968165539196185,1507,12,141
489.16049018519783,294580.2450925989,-50.31084220953801,0.6281487687566681,13,13,26,59.80899323517708,1503,12,142
319.6225697989852,209811.2848994926,-62.087078600062384,0.5502763446129388,13,13,26,59.76920015917231,1502,12,143
341.97637985943254,220988.18992971626,-62.08707860006236,0.5617404806966261,12,12,24,59.848786311181854,1504,12,144
313.79379046713655,206896.89523356827,-62.08707860006236,0.5471451711562918,12,12,24,59.76920015917231,1502,12,145
297.0765839484767,198538.29197423832,-62.08707860006237,0.5378266447330392,12,12,24,59.80899323517708,1503,12,146
331.06386422419723,215531.9321120986,-62.08707860006237,0.556193236522337,12,12,24,59.80899323517708,1503,12,147
337.55533174258954,218777.66587129477,-62.08707860006237,0.5595555489009955,12,12,24,59.76920015917231,1502,12,148
387.88900146906144,243944.5007345307,-62.08707860006236,0.5838079252020761,12,12,24,59.888579387186624,1505,12,149
391.24452196623906,245622.26098311952,-62.08707860006237,0.5853437028404015,12,12,24,59.9283724631914,1506,12,150
371.25771754349597,235628.85877174797,-62.08707860006237,0.5758150846681775,11,11,22,60.04775169120573,1509,12,151
369.41355130169427,234706.77565084715,-62.08707860006237,0.5749342278718396,11,11,22,60.08754476721051,1510,12,152
348.63813102125334,224319.06551062668,-62.08707860006237,0.5648714283626761,11,11,22,60.04775169120573,1509,12,153
381.0509490440372,240525.47452201863,-62.08707860006237,0.5803968211545522,11,11,22,60.20692399522483,1513,12,154
361.5338005526294,230766.90027631467,-62.08707860006237,0.5711873966765121,11,11,22,60.16713091922006,1512,12,155
352.46337985110944,226231.6899255547,-62.328771269537356,0.5667372759544551,11,11,22,60.246717071229604,1514,12,156
367.06372743578595,233531.86371789296,-62.328771269537356,0.5738125890569434,11,11,22,60.28651014723438,1515,12,157
373.7423336619748,236871.16683098738,-62.328771269537356,0.5769843166444282,11,11,22,60.366096299243935,1517,12,158
419.9511305731813,259975.56528659063,-62.087078600062384,0.5976852040738846,11,11,22,60.48547552725826,1520,12,159
363.50091368591217,231750.45684295607,-62.0870786000624,0.5717034892473533,11,11,22,60.604854755272584,1523,12,160
382.45385573030904,241226.92786515452,-62.08707860006236,0.5805833313531711,10,10,20,60.68444090728213,1525,12,161
494.63771739639213,297318.85869819607,-62.0870786000624,0.6277703756770622,10,10,20,60.644647831277354,1524,12,162
403.5810994515826,251790.5497257913,-62.087078600062384,0.5949758196548319,9,9,18,55.35216872264226,1391,12,163
401.4833754341927,250741.68771709636,-62.24500916154824,0.5940123287009219,9,9,18,55.39196179864704,1392,12,164
447.2348348551462,273617.41742757306,-62.24500916154824,0.6138403938951669,8,8,16,55.471547950656586,1394,12,165
441.72419507474405,270862.097537372,-62.24500916154824,0.6115142757536106,8,8,16,55.43175487465181,1393,12,166
441.72419507474405,270862.097537372,-62.24500916154824,0.6115142757536106,8,8,16,55.43175487465181,1393,12,167
459.1447082719525,279572.35413597623,-62.24500916154824,0.6187702830791968,8,8,16,55.51134102666136,1395,12,168
496.5143480397008,298257.1740198504,-62.245009161548246,0.633417171343105,8,8,16,55.55113410266613,1396,12,169
496.1094911370283,298054.7455685141,-62.245009161548246,0.6332360730386591,8,8,16,55.630720254675694,1398,12,170
526.8425770817864,313421.28854089323,-62.245009161548246,0.6446444879231197,8,8,16,55.67051333068046,1399,12,171
547.99324423797,323996.622118985,-62.245009161548246,0.6518772940150653,8,8,16,55.750099482690004,1401,12,172
551.5078358163238,325753.9179081619,-62.245009161548246,0.6529484624056016,9,9,18,55.829685634699565,1403,12,173
574.0741008880083,337037.0504440041,-62.245009161548246,0.6606948338375068,9,9,18,55.90927178670911,1405,12,174
569.7391528758453,334869.57643792266,-62.08707860006237,0.6592509137010198,8,8,16,56.06844409072821,1409,12,175
569.7391528758453,334869.57643792266,-62.08707860006237,0.6592509137010198,8,8,16,56.06844409072821,1409,12,176
592.1853178623797,346092.65893118986,-62.08707860006236,0.6665535882789639,8,8,16,56.06844409072821,1409,12,177
599.6620122405863,349831.0061202931,-62.087078600062384,0.6690499724712313,8,8,16,56.028651014723444,1408,12,178
600.4665413064549,350233.27065322746,-62.0870786000624,0.6692978555153671,8,8,16,55.98885793871866,1407,12,179
585.6273087051593,342813.6543525796,-62.0870786000624,0.664420716628051,8,8,16,55.9490648627139,1406,12,180
557.2107121317179,328605.3560658589,-62.0870786000624,0.6544738183223942,8,8,16,56.14803024273777,1411,12,181
536.0764636853662,318038.2318426831,-62.0870786000624,0.6466196238054002,7,7,14,56.227616394747315,1413,12,182
569.9693009433126,334984.6504716563,-62.0870786000624,0.6586103697517168,7,7,14,56.18782331874254,1412,12,183
608.1785608370366,354089.2804185183,-62.08707860006237,0.6712087327626877,7,7,14,56.227616394747315,1413,12,184
557.5256047642399,328762.80238211993,-62.08707860006236,0.6541463718614172,8,8,16,56.227616394747315,1413,12,185
